article_id,comment_counter,title,globe_url,url,comment_text,is_constructive,is_constructive:confidence,toxicity_level,toxicity_level:confidence,did_you_read_the_article,did_you_read_the_article:confidence,annotator_comments,expert_is_constructive,expert_toxicity_level,expert_comments
32013536,source1_32013536_98,Is the B.C. property levy on 'foreign buyers' a new head tax? - The Globe and Mail,http://www.theglobeandmail.com/opinion/is-the-bc-property-levy-on-foreign-buyers-a-new-head-tax/article32013536/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/property.html,Yes! And a well deserved one... next question?,no,0.6681,"3
1","0.6681
0.3319",1,1,"

",,,
32013536,source1_32013536_100,Is the B.C. property levy on 'foreign buyers' a new head tax? - The Globe and Mail,http://www.theglobeandmail.com/opinion/is-the-bc-property-levy-on-foreign-buyers-a-new-head-tax/article32013536/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/property.html,"The tax hurts honest people. If they dare, the BC and Canadian government agencies need to get to the bottom of the flow of cash into Canada. How is this happening? Just enforce the rules, don't punish others.",yes,0.6676,"1
3","0.6676
0.3324",1,1,"

",,,
32803341,source2_32803341_1,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"To Ms. Henein, we say that this comment (and the full reply found on our site) is our effort to not suffer foolishness quietly. In these desperate times, those with the platform and authority to opine on justice should perhaps consider not only the personal stakes of calling for retrenchment and war. Your article both chastises and laments young girls who have had their futures stolen and sold into the eternal strife of gender struggle because they didn't work 'vigorously' enough to support Hillary Clinton. Are women the victims, or are they part of the problem? You wrote that you were 'shook to your core' because the public's reaction to Ms. Clinton was the result of a specific message that had been sent to, in particular, female viewers. Which was it? Were you shook by the message or the reaction? Or the fact that the women were not able to see through the marketing? We have written an answer to your call that 'She is out there somewhere'.- SexiLeaks",yes,1,"1
2","0.6668
0.3332",1,1,"

",yes,1,"Intelligent, informed, relevant to the article."
32803341,source2_32803341_0,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,This article was a big disappointment. Thank you Ms Henein. Now women know that wasting their time reading your emotion-based opinion piece is not an option.,no,1,"2
1","0.6671
0.3329",1,1,"

",no,2,
32803341,source1_32803341_1,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Jeez Louise, Her non election was not about sex. It was about the disenfranchisement of middle America. Stop trying to create issues where there aren't.",no,1,"1
2","0.6668
0.3332",1,1,"

",no,1,
32803341,source1_32803341_2,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"'If she was a man, she would be president-elect today.'Nonsense. Clinton lost because of her past not because of her gender. You can't have it both ways - the media constantly portrayed her opponent as a buffoon, yet if she couldn't defeat a buffoon it was because of who she is not because of her genitals. There were better women who could have run but the Dems chose Clinton.",yes,1,"1
3","0.6862
0.3138",1,1,"

",no,4,
32803341,source1_32803341_3,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,It has to be noted that Clinton only got 52% of the woman voter. most To most Americans this wasn't about the first woman president. Men and Women.,yes,0.6536,1,1,1,1,"

",yes,1,
32803341,source1_32803341_4,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"I don't understand why this was supposed to be such a historic moment. Females have been elected Prime Ministers in Great Britain and Chancellors in Germany - and many other countries as well i'm sure. To be honest, it makes you look even weak to make such a big deal of this. I never thought that gender was an issue in politics until this election. Race with Obama definitely but gender I didn't think was a big deal.",yes,1,1,1,1,1,"

",yes,1,
32803341,source1_32803341_5,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Nobody really cares if a woman or man holds the highest office, is a BOD or the CEO of a fortune 500 company. People just don't care, most of us have far more important things in life to worry about. Hillary is not a woman running for office, she was a person competing for a job and the people decided she didn't fit the bill. Get over it!",yes,0.6602,"1
2","0.6862
0.3138",1,1,"

",no,2,"Lots of generalities used here ""nobody really cares"", ""people just don't care"" etc. without appropriate evidence."
32803341,source1_32803341_6,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Golda Meir, Indira Gandhi, Maggie Thatcher, Angela Merkel, Benazir Bhutto, and more have made it happen. A couple in South America. We even had one, however briefly, here in Canada. Clinton did not win the presidency because she was perceived by the people to be deeply flawed. It had nothing to do with her gender; the Americans would have loved to have a female President! Get over your victimhood.",yes,1,1,1,1,1,"

",yes,1,
32803341,source1_32803341_8,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Here are some other reasons why she may have lost: 1. Refused to have press conferences 2. Played tricks to win the nomination in the first place (Sanders should have won)3. Focused on gender (it's about a vision)4. People are tired of the old guard (has it worked for them?)5. No real message: Working together to build a stronger America, same old same old6. Pretending that everything is just fine for everyone, when it clearly isn't7. Wall st. insiderTrump, like Rob Ford, simply said that things are broken, which they are! You can't live in the US on minimum wage, these are the jobs that are left! I am not a Trump supporter, but you have to agree that her candidacy was just about how great she is. But what are you offering to the public, and do they believe you?",yes,1,1,1,1,1,"

",yes,2,I can sense the writer's frustration here.
32803341,source1_32803341_9,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Clinton lost, not because she's a woman but because she was perceived to be an establishment candidate. This can be seen in her attitude towards nuclear weapons and the military and in her membership of Corporate America. The only accountability the elites face is at election time. And look what happened.",yes,1,1,1,1,1,"

",yes,1,
32803341,source1_32803341_10,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,I just got censored yet again by the Globe..... or is it Pravda,no,1,1,1,1,1,"

",no,2,
32803341,source1_32803341_11,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Marie Henein is an outstanding criminal lawyer but this article is painful verbiage---not something she would deliver to a jury, at least not successfully. Hillary Clinton was an extremely flawed candidate who hijacked her party's nomination. Antipathy to her was monumental and this had little to do with gender.",yes,1,1,1,1,1,"

",yes,1,
32803341,source1_32803341_12,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"You know, Maggie Thatcher broke that glass ceiling. She destroyed the North of England, as Minister of Education took my milk away when I was in school, got re-elected by going to war over a sheep infested island that really belongs to another country. This isn't about women... they can be just as corrupt and evil as men in politcs. Look at Wynne. I don't recall gnashing and whaling when Campbell was obliterated by Chretien. And look how that turned out with the Sponsorship Scandal. Clinton lost because Trump knew he had to carry a few mid-western states and Florida, Pennsylvania and there were alot of pissed off people there not buying the establishment and elitism that was the Clinton brand. He tapped into the I will give you a voice because all those in these states are hearing is white privilege but they see nothing but jobs lost and rusting factories. Will everyone be happy of Marine LePen gets elected? Or if Kellie Leitch wins the Conservative ballot? Would you be happy with a far right wing women in power? Sarah Palin was on a Presidential ticket and I don't recall any wailing when she and McCain were defeated. The over the top reactions, the oh my God what do I tell my children, I don't feel safe now, we're doomed, doomed I tell you.... get a grip of yourselves, choose wisely next election, get involved in mid-terms and choose to back the best candidate regrdless of ethnic origin or what reproductive equipment they have.",yes,1,1,1,1,1,"

",yes,2,
32803341,source1_32803341_13,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Is this a joke? Marie Henein as feminist crusader, advising us what to tell our daughters?? no thanks",no,1,1,1,1,1,"

",no,2,
32803341,source1_32803341_15,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,Hillary did not win for hundreds of reasons ..... not one of which had anything to do with her gender ....,no,0.6678,1,1,1,1,"

",no,1,
32803341,source1_32803341_16,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"she looks at Hillary and sees competence, others see Hillary and see sleaze. That's what happens when you place feminism above all else. She rails against misogyny but if enough money is waved in front of her nose she wouldn't hesitate to defend one by portraying them as an angel, oh, she did that recently, such high principles.",yes,1,1,1,1,1,"

",no,2,
32803341,source1_32803341_17,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Will anything be accepted by the mod tonight ?Something about Little bo Peep, perhaps ?",no,1,1,1,1,1,"

",no,3,
32803341,source1_32803341_18,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,A better woman with a better plan and less baggage might have won.,no,1,1,1,1,1,"

",no,1,
32803341,source1_32803341_19,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,For a brief moment I thought the author was Prince !,no,1,1,1,1,1,"

",no,4,
32803341,source1_32803341_20,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,Let's get real..... women in America voted for who ever they want to and even with the chance to elect a first female President they didn't. They didn't trust her and Americans voted for change and voted against the elitist politicians and all that goes with it. Trump will adjust and the world will go on...... he may do as well as Regan or better. Or ...... he'll be gone in Four years and the next great hope will show up. The American vote was not about an anti women agenda.........relax and due some deep breathing,yes,1,"1
2","0.6661
0.3339",1,1,"

",yes,2,
32803341,source1_32803341_21,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"if Ms Clinton had stared up through the glass ceiling atop the walls where are mounted, her Law Degree from Yale , her Senate announcement, and her favourite photographs from her travels as Secretary of State, and then looked back down into the darkened corner of the room, she would have seen a rural woman with a public high school education standing quietly with her three children and holding a sign reading ...campaign in Wisconsin, Michigan and Pennsylvania.",yes,1,"1
2","0.6661
0.3339",1,1,"

",yes,1,I found this comment quite powerful in terms of creating a contrast between Clinton and the rural woman.
32803341,source1_32803341_22,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Ms. Henein is a brilliant lawyer and well her opinion piece was well written she missed so many other subtleties. Many minorities did not like Hillary. They saw her as an entitled white woman. Read the Detroit papers if you don't think so. It's not something the defeated want to discuss or address, but they know it and will never admit it. If they came out in force as to what they did for Barack Obama in 2008 or 2012, this opinion would not be in electronic print. No, I don't like Donald Trump but neither do I like Hillary Clinton. Gender had nothing to do with it and your path to shattering the glass ceiling certainly does not rest with Hillary Clinton. It may have been shattered decades ago. You only have to look.",yes,1,"1
2","0.6661
0.3339",1,1,"

",yes,1,
32803341,source1_32803341_23,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"The degree that some articles are 'moderated' compared to others certainly reveals an unapologetic bias when 'sensitive' topics are being discussed, I guess it's 2016 so perhaps I should check my privilege. We don't want anyone getting 'triggered'. What would the Globe's readers do without the moderators to protect us from ourselves...",no,0.6685,"1
2","0.6661
0.3339",1,1,"

",no,3,
32803341,source1_32803341_24,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,This is not a woman issue. It is Hillary the person that people don't like. Trump is just being seen as the lesser evil.,no,1,1,1,1,1,"

",no,1,
32803341,source1_32803341_25,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Could you also please tell your daughter that corruption and lying are not good qualities for any leader, man or woman? Many women around the world have leadership positions. Playing the gender card here is a cop out and playing the victim is not something we want to teach our daughters.",yes,1,1,1,1,1,"

",yes,1,
32803341,source1_32803341_26,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,Craven desperation exudes an unpleasant odour that repels many people. Trump wanted it but didn't need it. Clinton was almost sociopathic in her lust for it. People noticed.,no,0.6798,1,1,1,1,"

",no,2,
32803341,source1_32803341_27,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,You can tell your daughters that a candidate is neither a good candidate nor a bad candidate based on her gender. And you can tell them that Clinton was a bad candidate. As bad as Trump? To some. Especially to those who saw this election as an opportunity to blow up the status quo - a status quo that Clinton personified.,yes,1,1,1,1,1,"

",yes,1,
32803341,source1_32803341_28,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"She lost because she was a weak leader, insider, scandal ridden, unrelatable, too scripted. We don't want to keep relitigating this. If she was a man, she would be Mitt Romney. And therefore would have lost.",no,0.6503,"2
1","0.6736
0.3264",1,1,"

",no,2,
32803341,source1_32803341_29,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Another misguided soul. Hillary isn't Mother Teresa and neither was Trump Moses. And neither have the qualifications or the personal character to aspire to the Presidency. Whatever Trump's misdeeds, Hillary and Bill outdid him in spades. Would you want a President who denigrated a 12-year old girl who was repeatedly beaten and raped to get a client off? Would you want a President who said she would do anything and say anything to achieve her personal goals? Oh, and by the way who said publicly that she had two persona - a public one and a private one. Would you want President who deliberately ignored repeated requests from her diplomats in Benghazi for more protection? She left her people hung out to dry there. Would you want a President who sanctioned the downfall of two Middle East countries who were no threat to the U.S.A.?Theses countries are now threats to the U.S.A. as Libya is under the influence of ISIS and Egypt has moved into Russia's sphere of influence. Hillary wasn't doing this for women she was doing this for herself and no one else. So stop with the pedestal - she has feet of clay.",yes,1,"2
1","0.6736
0.3264",1,1,"

",yes,2,
32803341,source1_32803341_30,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"It's stuff like this that propels Donald Trump (and let's face it, Rob Ford) into power. People are tired of being called sexist just because (an extremely flawed) woman doesn't win. They're tired of being called racist, xenophobic, transphobic and Islamophobic at every turn to justify progressive outcomes that 'ought to have been'.Donald Trump won fair and square. You may not like the outcome, but it has nothing to do with identity politics except that the distaste for identity politics is what bred the movement that supports him.",yes,0.6762,"1
2","0.6503
0.3497",1,1,"

",yes,2,
32803341,source1_32803341_31,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,Hilary did not lose because she was a woman. She lost because the US had their version of an Arab Spring. A restless electorate wanted an outsider. It is unfortunate that Trump was the one to tap into that movement. Bernie nearly defeated Hilary by calling for a revolution. Meanwhile Hilary was the typical establishment candidate who had become wealthy through pay to play. Hilary and her spokespersons certainly played the woman card often enough but Hilary's enthusiastic response to Madeline Allbright's declaration of a special place in hell for women who would not vote for women was a mistake. That backfired with younger women who see themselves as able to compete on merit alone. In the end Hilary probably got as many votes because she was a woman as she lost for the same reason.,yes,1,"2
1","0.6736
0.3264",1,1,"

",yes,1,
32803341,source1_32803341_32,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,Tell your daughters Hillary Clinton lost the election.,no,1,1,1,1,1,"

",no,1,
32803341,source1_32803341_33,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,what do we say to the 53% of white women voters who went with Trump and turned down the option to back Billary?,no,0.6609999999999999,1,1,1,1,"

",no,2,
32803341,source1_32803341_34,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Huh? I am a woman who voted for Trump. Mrs. Clinton (even the New York Times reported on this in October) orchestrated attacks on the women who came forward to say Bill Clinton had sexually assaulted them. She hired DC private investigator Terry Lenzner to go after them. Mrs. Clinton was no friend to women if she considered them roadblocks on her desired path to power. Additionally, Donald Trump hired Kellyanne Conway the first female campaign manager in a Presidential campaign. She is being credited for steering Trump to victory. He also had Hope Hicks as his spokesperson. Trump is not afraid to hire strong and powerful and outspoken women",yes,1,1,1,1,1,"

",yes,1,
32803341,source1_32803341_35,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,Does no one else see the irony in this? Didn't feminists (aka nasty women) also call Ms. Henein every name in the book?!?!,no,0.6609999999999999,1,1,1,1,"

",no,2,
32803341,source1_32803341_36,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"I really think it ill-serves the body politic, to continue to make this election into a referendum on something it wasn't, namely the competence of women. As other posters have noted, there have been many many women leaders throughout history. This is not a new thing. Hillary Clinton was as hawkish as any man, when it came to Iraq, as pusillaminous as anyone else, when it came to standing up to Wall Street. She could not successfully divorce herself from her very tainted history to represent the change that the clearly disenfranchised, or at least self-perceived disenfranchised, so desperately wanted.",yes,1,1,1,1,1,"

",yes,1,
32803341,source1_32803341_37,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Sarah Palin might very well have been the first female president, had she decided to run. Would you have voted for her though? Thought so.",no,0.6749,1,1,1,1,"

",no,1,
32803341,source1_32803341_38,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,Hillary has been a setback for women in politics. Had she come to her position without the unethical cloud she fostered she may have succeeded.,no,0.6749,1,1,1,1,"

",no,1,
32803341,source1_32803341_39,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"this columnist thinks the loss was about women, another Globe columnist thought it was all about brown people, another thought it was about the white working poor, another thought the media steered the election. The general population is tired of every special interest group thinking they are picked on. The general population is tired of alot of the 'same old' stuff. This election was about change, and Trump new it 6 months ago.",yes,1,1,1,1,1,"

",yes,1,
32803341,source1_32803341_40,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Well we do have an excellent woman in power right now - Angela Merkel. Oh, and another one - Theresa May. We also had an even better, more charismatic women in power in the 80s - Margret Thatcher. Hillary is not even close to either of them. She is and was always the previous guy's wife and she got were she was by means of nepotism. And that is what the progressives are rooting for? A kind of neo-feudalism with the Clinton and the Bush clans?",yes,1,"1
3","0.6582
0.3418",1,1,"

",no,1,"This comment started off as constructive but then came the comment about ""the previous guy's wife"" and nepotism that is just opinion."
32803341,source1_32803341_41,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"She actually lost by so few votes that you can say she lost for virtually ANY reason. She was a woman. She wasn't black. She wasn't Bernie. She wasn't affable. Polls gave her a high enough lead that supporters didn't show up to vote. You name it, it may have given her enough votes to win. However, from my reading of it, being female had little to do with it. For my part I think its just as much a case of Obama failure as anything. That 'hope and change' really didn't materialize. But the US is highly divided. You can see that in the voting patterns of citizens initiatives. In Maine virtually every citizen initiative was divided almost fifty fifty. Want legal marijuana? Just barely over half do. A bond initiative for public transportation? DItto. Increased taxes for public education, 51%. Its not a coincidence that virtually every presidential election is decided within 8 percentage points, and thats no matter WHO runs. But I have to say, I do a lot of volunteer work, and most of the heavy lifting is done by women. From my experience, the next generation of women does not get its motivations or its role models from elections. And personally I think thats a good thing.",yes,0.6582,1,1,1,1,"

",yes,1,
32803341,source1_32803341_42,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Or maybe Hillary simply didn't have a very good campaign, had the wrong advisers, and, like all candidates, had certain flaws that her opponents went after? I was struck by the fact she frequently reminded people ('I'm with Her') that SHE was running for President. How often did Barack Obama remind people in 2008 that HE was BLACK? The people who were going to vote for her 'because she was a woman' didn't needed to be reminded. And for the rest of the population? It probably didn't matter for most of them. And her final rallies with Hollywood and music stars? I wonder if these didn't do more harm than good in those 'Fly Over' places where most people felt forgotten?",yes,1,"1
2","0.6582
0.3418",1,1,"

",yes,1,
32803341,source1_32803341_43,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,Maybe Hillary didn't lose because she was a woman. Maybe she wasn't the right woman for the job.,no,1,"1
2","0.6582
0.3418",1,1,"

",no,2,
32803341,source1_32803341_44,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"Dear Marie, just fyi, Hillary performed modestly among women, and poorly among white women in particular. So much for the sisterhood. Hillary lost because she was a bad candidate, and the wrong candidate for the times, when voters were thirsting for something new and exciting, and wanted change. This had nothing to do with gender. And calling half of Trump supporters a 'basket of deplorables', and effectively writing off the rural and blue-collar voters who ultimately propelled Trump to victory, was a disastrous mistake.",yes,0.6778,1,1,1,1,"

",yes,1,
32803341,source1_32803341_45,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,Tell you daughters that it was a free and fair election and that 42% of all women voted for Trump. 53% of white females voted for Trump. 45% of College educated white women voted for Trump. http://qz.com/833003/election-2016-all-women-voted-overwhelmingly-for-clinton-except-the-white-ones/,no,0.6567,1,1,1,1,"

",yes,1,Evidence was presented.
32803341,source1_32803341_46,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,A PR piece designed to reverse all the damage she did to women by defending that creepy guy.,no,0.6567,1,1,1,1,"

",no,2,
32803341,source1_32803341_47,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,You do a disservice to all the women who have made it to the highest office in the land. Examples are numerous. Hilary lost because the electorate discovered she was a phony. Both men and women rejected her equally.,no,0.6567,1,1,1,1,"

",no,1,
